604,Jason Terry,2003-04,26,ATL,NBA,PG,81,78,3018,499,1196,.417,146,421,.347,353,775,.455,.478,215,260,.827,49,287,336,437,124,16,229,192,1359,
604,Jason Terry,2004-05,27,DAL,NBA,PG,80,57,2401,372,743,.501,103,245,.420,269,498,.540,.570,146,173,.844,38,150,188,429,109,15,147,177,993,
604,Jason Terry,2005-06,28,DAL,NBA,PG,80,80,2798,516,1099,.470,171,416,.411,345,683,.505,.547,168,210,.800,31,127,158,306,100,27,135,196,1371,
604,Jason Terry,2006-07,29,DAL,NBA,SG,81,80,2846,514,1063,.484,162,370,.438,352,693,.508,.560,160,199,.804,41,190,231,422,81,17,152,170,1350,
604,Jason Terry,2007-08,30,DAL,NBA,SG,82,34,2579,471,1008,.467,136,363,.375,335,645,.519,.535,191,223,.857,30,178,208,264,88,18,92,170,1269,
604,Jason Terry,2008-09,31,DAL,NBA,SG,74,11,2491,541,1168,.463,167,456,.366,374,712,.525,.535,198,225,.880,39,138,177,251,97,20,119,141,1447,
604,Jason Terry,2009-10,32,DAL,NBA,SG,77,12,2540,456,1041,.438,136,373,.365,320,668,.479,.503,232,268,.866,19,121,140,292,94,17,109,142,1280,
604,Jason Terry,2010-11,33,DAL,NBA,SG,82,10,2564,492,1091,.451,127,351,.362,365,740,.493,.509,182,214,.850,24,129,153,334,93,13,167,140,1293,
604,Jason Terry,2011-12,34,DAL,NBA,SG,63,1,2000,357,830,.430,138,365,.378,219,465,.471,.513,98,111,.883,16,133,149,226,73,11,127,69,950,
604,Jason Terry,2012-13,35,BOS,NBA,SG,79,24,2124,281,648,.434,123,331,.372,158,317,.498,.529,114,131,.870,19,140,159,198,66,11,102,110,799,
604,Jason Terry,2013-14,36,BRK,NBA,PG,35,0,570,55,152,.362,39,103,.379,16,49,.327,.490,10,15,.667,4,33,37,56,13,0,27,48,159,
604,Jason Terry,2014-15,37,HOU,NBA,SG,77,18,1641,188,446,.422,126,323,.390,62,123,.504,.563,39,48,.813,15,106,121,147,66,19,74,116,541,
604,Jason Terry,2015-16,38,HOU,NBA,SG,45,7,758,93,220,.423,58,160,.363,35,60,.583,.555,20,25,.800,7,41,48,59,30,6,30,63,264,
605,Hasheem Thabeet,2009-10,22,MEM,NBA,C,68,13,883,77,131,.588,0,0,,77,131,.588,.588,54,93,.581,85,158,243,11,15,89,43,162,208,
605,Hasheem Thabeet,2010-11,23,TOT,NBA,C,47,0,373,17,40,.425,0,0,,17,40,.425,.425,19,35,.543,24,51,75,4,9,16,17,76,53,
605,Hasheem Thabeet,2010-11,23,MEM,NBA,C,45,0,369,17,39,.436,0,0,,17,39,.436,.436,19,35,.543,24,51,75,4,9,15,17,73,53,
605,Hasheem Thabeet,2010-11,23,HOU,NBA,C,2,0,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,1,0,3,0,
605,Hasheem Thabeet,2011-12,24,TOT,NBA,C,20,3,139,11,21,.524,0,0,,11,21,.524,.524,13,20,.650,16,26,42,0,1,10,8,20,35,
605,Hasheem Thabeet,2011-12,24,HOU,NBA,C,5,0,23,3,3,1.000,0,0,,3,3,1.000,1.000,0,0,,1,6,7,0,0,2,0,5,6,
