1343,Dell Curry,1083,99,23549,5090,11146,.457,1245,3098,.402,3845,8048,.478,.513,1245,1476,.843,599,2018,2617,1909,985,238,1299,1795,12670,,2001
1344,Eddy Curry,527,411,13109,2578,4734,.545,2,2,1.000,2576,4732,.544,.545,1662,2588,.642,947,1778,2725,287,155,384,1174,1562,6820,,2012
1345,JamesOn Curry,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,,2009
1346,Michael Curry,667,269,13208,1094,2448,.447,79,265,.298,1015,2183,.465,.463,719,872,.825,198,847,1045,804,333,66,459,1523,2986,,2004
1347,Rastko Cvetkovic,14,0,48,5,16,.313,0,1,.000,5,15,.333,.313,0,4,.000,4,7,11,3,2,1,3,11,10,,1995
1348,Mike Dabich,,1967
1349,Ed Dahler,14,,112,14,38,.368,,,,14,38,.368,.368,7,7,1.000,,,22,5,,,,16,35,,1951
1350,Quintin Dailey,528,140,12170,2936,6460,.454,21,133,.158,2915,6327,.461,.456,1577,2025,.779,421,886,1307,1188,500,51,1025,1231,7470,,1991
1351,Howie Dallmar,,1948
1352,Erick Dampier,987,771,24003,2784,5595,.498,2,16,.125,2782,5579,.499,.498,1739,2779,.626,2723,4282,7005,817,330,1398,1435,2869,7309,,2011
1353,Bob Dandridge,839,0,29502,6445,13317,.484,2,12,.167,6443,13305,.484,.484,2638,3382,.780,908,2337,5715,2846,661,303,630,2940,15530,,1981
1354,Antonio Daniels,872,220,19671,2270,5109,.444,359,1154,.311,1911,3955,.483,.479,1724,2173,.793,219,1394,1613,2934,564,85,928,917,6623,,2010
1355,Erik Daniels,21,0,72,6,18,.333,1,2,.500,5,16,.313,.361,0,0,,7,11,18,4,2,0,6,7,13,,2004
1356,Lloyd Daniels,200,29,3549,553,1373,.403,152,481,.316,401,892,.450,.458,153,206,.743,183,257,440,312,102,61,211,298,1411,,1997
1357,Marquis Daniels,548,146,11707,1772,3933,.451,103,439,.235,1669,3494,.478,.464,672,932,.721,521,1031,1552,966,509,137,644,882,4319,,2012
1358,Sasha Danilovic,75,60,2331,331,754,.439,119,314,.379,212,440,.482,.518,176,223,.789,41,141,182,149,69,12,153,209,957,,1996
1359,Mike D'Antoni,130,,1858,184,469,.392,,,,184,469,.392,.392,64,87,.736,41,145,186,248,152,27,,239,432,,1976
1360,Pete Darcey,12,,90,3,18,.167,,,,3,18,.167,.167,5,9,.556,,,10,2,,,,29,11,,1952
1361,Jimmy Darden,26,,,78,243,.321,,,,78,243,.321,.321,55,80,.688,,,,67,,,,67,211,,1949
1362,Ollie Darden,,1969
1363,Yinka Dare,110,25,1002,86,217,.396,0,0,,86,217,.396,.396,61,107,.570,101,180,281,4,12,70,96,179,233,,1997
1364,Jesse Dark,47,,401,74,157,.471,,,,74,157,.471,.471,22,40,.550,15,22,37,30,3,1,,48,170,,1974
1365,Rick Darnell,,1975
1366,Jimmy Darrow,5,,34,3,15,.200,,,,3,15,.200,.200,6,7,.857,,,7,6,,,,9,12,,1961
1367,Brad Daugherty,548,546,20029,3823,7189,.532,2,14,.143,3821,7175,.533,.532,2741,3670,.747,1207,4020,5227,2028,422,397,1511,1466,10389,,1993
1368,Mack Daughtry,,1970
1369,Jermareo Davidson,52,2,433,68,160,.425,0,0,,68,160,.425,.425,26,45,.578,31,65,96,14,9,18,22,58,162,,2008
1370,Kornel David,109,11,1585,201,451,.446,0,4,.000,201,447,.450,.446,147,180,.817,111,195,306,64,46,24,92,172,549,,2000
1371,Antonio Davis,903,524,26084,3187,7120,.448,2,23,.087,3185,7097,.449,.448,2665,3668,.727,2323,4432,6755,1017,430,889,1346,2551,9041,,2005
1372,Aubrey Davis,,1946
1373,Baron Davis,835,692,28592,4888,11951,.409,1332,4159,.320,3556,7792,.456,.465,2339,3292,.711,762,2421,3183,6025,1530,360,2308,2361,13447,,2011
1374,Ben Davis,40,0,154,21,59,.356,0,0,,21,59,.356,.356,12,26,.462,30,23,53,5,6,2,7,25,54,,1999
1375,Bill Davis,,1946
1376,Bob Davis,9,,41,6,28,.214,,,,6,28,.214,.214,4,6,.667,,,5,2,,,,5,16,,1972
1377,Brad Davis,961,396,22302,2970,5820,.510,270,841,.321,2700,4979,.542,.534,1656,2001,.828,301,1437,1738,4709,756,146,1377,2139,7866,,1991
1378,Brian Davis,68,3,374,40,126,.317,1,3,.333,39,123,.317,.321,50,68,.735,21,34,55,22,16,4,19,34,131,,1993
1379,Charlie Davis,144,,2653,506,1240,.408,,,,506,1240,.408,.408,275,341,.806,2,9,219,319,2,0,,344,1287,,1973
1380,Charles Davis,415,32,5050,970,2152,.451,19,112,.170,951,2040,.466,.455,255,346,.737,378,630,1008,309,127,74,334,634,2214,,1989
1381,Dale Davis,1094,863,29606,3592,6779,.530,0,8,.000,3592,6771,.530,.530,1522,2708,.562,3303,5302,8605,978,691,1270,1090,2878,8706,,2006
1382,Dwight Davis,340,,8010,1130,2669,.423,,,,1130,2669,.423,.423,676,926,.730,402,1026,1991,529,139,149,,1076,2936,,1976
1383,Emanual Davis,226,62,3934,402,1020,.394,156,443,.352,246,577,.426,.471,140,178,.787,79,361,440,396,167,29,267,344,1100,,2002
1384,Harry Davis,44,,424,72,165,.436,0,0,,72,165,.436,.436,31,45,.689,29,43,72,16,14,8,26,74,175,,1979
1385,Hubert Davis,685,149,15143,2108,4600,.458,728,1651,.441,1380,2949,.468,.537,639,763,.837,209,836,1045,1172,297,44,646,1011,5583,,2003
1386,Jim Davis,597,,10027,1518,3291,.461,,,,1518,3291,.461,.461,961,1425,.674,198,380,3109,739,89,66,,1463,3997,,1974
1387,Johnny Davis,750,212,21200,3699,8258,.448,33,187,.176,3666,8071,.454,.450,2279,2777,.821,560,945,1505,3368,683,116,1398,1469,9710,,1985
1388,Josh Davis,67,6,498,56,150,.373,23,70,.329,33,80,.413,.450,21,29,.724,49,66,115,19,17,5,21,70,156,,2011
1389,Lee Davis,,1975
1390,Mark Davis,33,0,258,49,102,.480,1,10,.100,48,92,.522,.485,28,34,.824,16,21,37,14,13,5,12,39,127,,1988
1391,Mark Davis,230,37,3681,473,1071,.442,28,114,.246,445,957,.465,.455,287,438,.655,291,406,697,294,200,75,324,481,1261,,1999
1392,Mel Davis,190,,2572,431,1147,.376,,,,431,1147,.376,.376,146,206,.709,228,588,816,164,66,22,,327,1008,,1976
1393,Mike Davis,204,,4298,840,1979,.424,,,,840,1979,.424,.424,509,659,.772,,,470,365,,,,580,2189,,1972
1394,Mickey Davis,286,,3711,579,1265,.458,,,,579,1265,.458,.458,320,380,.842,182,392,800,295,76,16,,363,1478,,1976
1395,Mike Davis,8,0,28,4,10,.400,0,0,,4,10,.400,.400,6,10,.600,3,7,10,0,0,4,0,4,14,,1982
1396,Monti Davis,2,,10,1,5,.200,0,0,,1,5,.200,.200,1,5,.200,2,2,4,0,0,1,0,0,3,,1980
1397,Paul Davis,82,2,702,88,219,.402,0,1,.000,88,218,.404,.402,41,56,.732,74,84,158,32,22,15,30,105,217,,2009
1398,Ralph Davis,150,,3202,545,1332,.409,,,,545,1332,.409,.409,105,155,.677,,,248,424,,,,314,1195,,1961
1399,Red Davis,3,,16,0,6,.000,,,,0,6,.000,.000,2,2,1.000,,,4,1,,,,2,2,,1955
1400,Ricky Davis,736,344,21927,3747,8410,.446,583,1614,.361,3164,6796,.466,.480,1835,2349,.781,566,1984,2550,2426,732,187,1606,1430,9912,,2009
1401,Ron Davis,78,0,951,157,374,.420,2,8,.250,155,366,.423,.422,101,177,.571,56,83,139,53,43,11,66,115,417,,1981
1402,Terry Davis,480,275,10369,1202,2545,.472,3,19,.158,1199,2526,.475,.473,654,1081,.605,1106,1781,2887,273,183,149,518,1176,3061,,2000
1403,Walt Davis,325,,5344,623,1651,.377,,,,623,1651,.377,.377,312,449,.695,,,1397,231,,,,915,1558,,1957
1404,Warren Davis,,1972
1405,Walter Davis,1033,373,28859,8118,15871,.511,157,577,.272,7961,15294,.521,.516,3128,3676,.851,889,2164,3053,3878,1280,133,2541,2454,19521,,1991
1406,Willie Davis,,1970
1407,Darryl Dawkins,726,232,17235,3477,6079,.572,2,15,.133,3475,6064,.573,.572,1777,2593,.685,1125,3307,4432,917,345,1023,1621,2784,8733,,1988
1408,Johnny Dawkins,541,303,14859,2361,5175,.456,180,545,.330,2181,4630,.471,.474,1082,1262,.857,333,1003,1336,2997,618,29,1108,837,5984,,1994
1409,Paul Dawkins,57,,776,141,300,.470,1,5,.200,140,295,.475,.472,33,48,.688,42,83,125,77,33,9,76,112,316,,1979
1410,Jimmy Dawson,,1967
1411,Tony Dawson,6,0,30,7,15,.467,2,4,.500,5,11,.455,.533,1,1,1.000,2,3,5,1,0,0,3,4,17,,1994
1412,Darren Daye,328,22,5208,849,1730,.491,2,17,.118,847,1713,.494,.491,525,771,.681,321,523,844,672,191,53,429,607,2225,,1987
1413,Todd Day,483,197,12214,2036,5017,.406,568,1646,.345,1468,3371,.435,.462,1277,1727,.739,578,1071,1649,713,532,291,717,1348,5917,,2000
1414,Greg Deane,7,,48,2,11,.182,1,1,1.000,1,10,.100,.227,5,7,.714,2,4,6,6,0,0,3,3,10,,1979
1415,Billy DeAngelis,,1970
1416,Andrew DeClercq,587,253,9847,1118,2207,.507,0,2,.000,1118,2205,.507,.507,579,932,.621,1025,1463,2488,339,390,301,550,1789,2815,,2004
1417,Donald Dee,,1968
1418,Archie Dees,190,,3092,575,1429,.402,,,,575,1429,.402,.402,398,501,.794,,,907,132,,,,385,1548,,1961
1419,Terry Dehere,402,65,7305,1082,2632,.411,328,867,.378,754,1765,.427,.473,743,954,.779,144,444,588,1034,213,36,617,830,3235,,1998
1420,Red Dehnert,,1946
1421,Bison Dele,413,204,10004,1847,3499,.528,2,14,.143,1845,3485,.529,.528,840,1215,.691,853,1711,2564,440,320,355,822,1297,4536,,1998
1422,Tony Delk,545,103,11702,1874,4593,.408,472,1376,.343,1402,3217,.436,.459,737,958,.769,349,1002,1351,1024,447,77,573,862,4957,,2005
1423,Vinny Del Negro,771,370,19211,2863,6031,.475,243,677,.359,2620,5354,.489,.495,1069,1273,.840,284,1526,1810,2484,576,65,820,1466,7038,,2001
1424,Nate DeLong,17,,132,20,42,.476,,,,20,42,.476,.476,24,35,.686,,,31,14,,,,47,64,,1951
1425,Fennis Dembo,31,0,74,14,42,.333,0,4,.000,14,38,.368,.333,8,10,.800,8,15,23,5,1,0,7,15,36,,1988
1426,Larry Demic,206,0,3192,397,865,.459,0,3,.000,397,862,.461,.459,182,314,.580,338,467,805,106,72,49,252,524,976,,1981
1427,Dell Demps,20,0,108,21,42,.500,1,3,.333,20,39,.513,.512,16,21,.762,2,7,9,9,6,1,13,12,59,,1996
1428,George Dempsey,315,,5720,591,1453,.407,,,,591,1453,.407,.407,392,593,.661,,,1125,711,,,,602,1574,,1958
1429,Kenny Dennard,95,3,1244,109,254,.429,3,10,.300,106,244,.434,.435,47,73,.644,104,182,286,93,74,17,69,191,268,,1983
1430,Blaine Denning,1,,9,2,5,.400,,,,2,5,.400,.400,1,1,1.000,,,4,0,,,,3,5,,1952
1431,Justin Dentmon,8,0,95,10,30,.333,2,14,.143,8,16,.500,.367,4,6,.667,0,8,8,10,2,0,7,10,26,,2012
1432,Randy Denton,45,,700,103,256,.402,,,,103,256,.402,.402,33,47,.702,81,137,218,33,14,16,,100,239,,1976
1433,Joe DePre,,1972
1434,Rod Derline,107,,1005,215,513,.419,,,,215,513,.419,.419,88,112,.786,20,66,86,71,34,5,,69,518,,1975
1435,Dave Deutsch,19,,93,6,36,.167,,,,6,36,.167,.167,9,20,.450,,,21,15,,,,17,21,,1966
1436,Corky Devlin,210,,4025,560,1532,.366,,,,560,1532,.366,.366,376,507,.742,,,449,446,,,,337,1496,,1957
1437,Hank DeZonie,5,,,6,25,.240,,,,6,25,.240,.240,5,7,.714,,,18,9,,,,6,17,,1950
1438,Derrick Dial,82,0,687,103,277,.372,8,42,.190,95,235,.404,.386,39,58,.672,45,88,133,63,21,11,35,51,253,,2003
1439,Guillermo Diaz,6,0,18,1,4,.250,0,1,.000,1,3,.333,.250,3,5,.600,2,0,2,1,0,0,0,0,5,,2007
1440,Dan Dickau,300,57,4617,608,1517,.401,179,525,.341,429,992,.432,.460,350,421,.831,75,330,405,752,164,11,324,514,1745,,2007
1441,Clyde Dickey,,1974
1442,Derrek Dickey,321,,5345,854,1818,.470,,,,854,1818,.470,.470,254,341,.745,563,1012,1575,346,129,60,40,609,1962,,1977
1443,Dick Dickey,45,,440,40,136,.294,,,,40,136,.294,.294,47,69,.681,,,81,50,,,,79,127,,1951
1444,Henry Dickerson,23,,175,15,41,.366,,,,15,41,.366,.366,15,24,.625,3,2,5,19,3,1,,30,45,,1976
1445,Kaniel Dickens,19,0,85,8,20,.400,3,9,.333,5,11,.455,.475,3,4,.750,5,7,12,2,2,2,3,9,22,,2007
1446,Michael Dickerson,212,206,7490,1219,2824,.432,288,717,.402,931,2107,.442,.483,531,677,.784,178,431,609,553,213,85,407,551,3257,,2002
1447,John Dickson,,1967
1448,Travis Diener,179,21,2660,298,768,.388,164,465,.353,134,303,.442,.495,94,111,.847,39,204,243,432,76,9,99,200,854,,2009
1449,Connie Dierking,706,,15474,2867,6880,.417,,,,2867,6880,.417,.417,1360,1951,.697,,,4757,1053,,,,2075,7094,,1970
1450,Coby Dietrick,480,0,9241,1210,2588,.468,3,16,.188,1207,2572,.469,.468,492,664,.741,517,1352,1869,990,428,284,481,1247,2915,,1982
1451,Ernie DiGregorio,312,,7859,1268,3052,.415,,,,1268,3052,.415,.415,461,511,.902,128,482,610,1594,190,14,93,656,2997,,1977
1452,Dwaine Dillard,,1975
1453,Mickey Dillard,33,0,221,29,79,.367,0,4,.000,29,75,.387,.367,15,23,.652,6,9,15,34,8,2,17,40,73,,1981
1454,Craig Dill,,1967
1455,Bob Dille,,1946
1456,Hook Dillon,22,,,10,55,.182,,,,10,55,.182,.182,16,22,.727,,,,5,,,,19,36,,1949
1457,Byron Dinkins,45,0,511,58,143,.406,1,9,.111,57,134,.425,.409,34,39,.872,13,39,52,94,21,2,50,45,151,,1990
1458,Jackie Dinkins,18,,89,17,41,.415,,,,17,41,.415,.415,11,20,.550,,,20,7,,,,10,45,,1971
1459,Harry Dinnel,,1967
1460,Bill Dinwiddie,220,,2760,404,1095,.369,,,,404,1095,.369,.369,166,272,.610,,,720,129,,,,381,974,,1971
1461,DeSagana Diop,601,93,8403,503,1177,.427,1,6,.167,502,1171,.429,.428,178,381,.467,834,1385,2219,270,227,630,355,1219,1185,,2012
1462,Terry Dischinger,652,,17841,3457,6836,.506,,,,3457,6836,.506,.506,2098,2768,.758,,,3646,1151,,,,2055,9012,,1972
1463,Fred Diute,7,,72,2,21,.095,,,,2,21,.095,.095,7,12,.583,,,13,4,,,,12,11,,1954
1464,Vlade Divac,1134,979,33838,5205,10510,.495,100,426,.235,5105,10084,.506,.500,2888,4176,.692,2881,6445,9326,3541,1288,1631,2470,3609,13398,,2004
1465,Juan Dixon,436,77,8509,1400,3393,.413,331,972,.341,1069,2421,.442,.461,547,657,.833,155,661,816,775,341,34,552,733,3678,,2008
1466,Aleksandar Djordjevic,8,0,61,8,16,.500,5,7,.714,3,9,.333,.656,4,5,.800,1,4,5,5,0,0,5,3,25,,1996
1467,Earl Dodd,9,,,6,27,.222,,,,6,27,.222,.222,3,5,.600,,,,6,,,,13,15,,1949
1468,Michael Doleac,587,84,8789,1246,2838,.439,1,8,.125,1245,2830,.440,.439,389,492,.791,582,1373,1955,343,200,209,376,1315,2882,,2007
1469,Joe Dolhon,77,,,160,514,.311,,,,160,514,.311,.311,174,237,.734,,,18,174,,,,225,494,,1950
1470,Bob Doll,47,,,120,347,.346,,,,120,347,.346,.346,75,114,.658,,,,108,,,,117,315,,1949
1471,James Donaldson,957,659,26222,3105,5442,.571,0,0,,3105,5442,.571,.571,1993,2722,.732,2060,5432,7492,765,336,1267,1454,2025,8203,,1994
1472,Bob Donham,273,,4866,662,1379,.480,,,,662,1379,.480,.480,494,975,.507,,,1071,706,,,,850,1818,,1953
1473,Billy Donovan,44,0,364,44,109,.404,0,7,.000,44,102,.431,.404,17,21,.810,5,20,25,87,16,1,42,33,105,,1987
1474,Harry Donovan,45,,,90,275,.327,,,,90,275,.327,.327,73,106,.689,,,,38,,,,107,253,,1949
1475,Keyon Dooling,728,86,14134,1810,4356,.416,446,1277,.349,1364,3079,.443,.467,1001,1253,.799,132,832,964,1601,463,75,803,1221,5067,,2012
1476,Jacky Dorsey,60,,449,56,144,.389,0,0,,56,144,.389,.389,31,57,.544,46,95,141,16,12,6,28,89,143,,1980
1477,Ron Dorsey,,1971
1478,Quincy Douby,143,0,1535,222,571,.389,68,218,.312,154,353,.436,.448,76,86,.884,34,118,152,93,50,21,87,128,588,,2008
1479,Bruce Douglas,8,1,98,7,24,.292,0,1,.000,7,23,.304,.292,0,4,.000,5,9,14,17,9,0,9,9,14,,1986
1480,John Douglas,67,10,1043,182,395,.461,19,61,.311,163,334,.488,.485,69,104,.663,27,64,91,147,48,9,92,147,452,,1982
1481,Leon Douglas,456,17,10111,1386,2798,.495,0,4,.000,1386,2794,.496,.495,815,1355,.601,1045,1909,2954,479,210,325,660,1631,3587,,1982
1482,Sherman Douglas,765,482,21148,3335,6886,.484,154,576,.267,3181,6310,.504,.495,1601,2361,.678,558,1114,1672,4536,785,76,1761,1615,8425,,2000
1483,Jerry Dover,,1971
1484,Sonny Dove,57,,398,69,175,.394,,,,69,175,.394,.394,36,62,.581,,,114,23,,,,76,174,,1971
1485,Zabian Dowdell,24,0,292,51,125,.408,3,10,.300,48,115,.417,.420,16,17,.941,5,15,20,51,20,2,29,30,121,,2010
1486,Bill Downey,,1947
1487,Steve Downing,27,,146,21,66,.318,,,,21,66,.318,.318,22,40,.550,14,27,41,11,5,0,,33,64,,1974
1488,Danny Doyle,4,,25,6,12,.500,,,,6,12,.500,.500,4,5,.800,,,8,3,,,,4,16,,1962
1489,Terry Dozier,9,0,92,9,27,.333,0,1,.000,9,26,.346,.333,4,8,.500,7,8,15,3,6,2,7,10,22,,1989
1490,Greg Dreiling,474,94,4241,375,803,.467,3,9,.333,372,794,.469,.469,261,402,.649,287,731,1018,186,82,137,250,923,1014,,1996
1491,Bryce Drew,243,46,3970,419,1096,.382,150,404,.371,269,692,.389,.451,93,112,.830,56,239,295,524,123,10,209,291,1081,,2003
1492,John Drew,739,104,21828,5481,11658,.470,10,57,.175,5471,11601,.472,.471,4319,5774,.748,2158,2930,5088,1224,1004,193,1402,2641,15291,,1984
1493,Larry Drew,714,341,18370,3308,7085,.467,118,405,.291,3190,6680,.478,.475,1376,1724,.798,259,1006,1265,3702,791,45,1565,1286,8110,,1990
1494,Nate Driggers,15,0,132,13,43,.302,0,9,.000,13,34,.382,.302,10,14,.714,12,10,22,6,3,2,6,10,36,,1996
1495,Terry Driscoll,244,,3281,403,949,.425,,,,403,949,.425,.425,209,303,.690,80,135,1026,189,22,16,,537,1015,,1974
1496,Predrag Drobnjak,278,96,5542,903,2125,.425,66,194,.340,837,1931,.433,.440,315,394,.799,313,660,973,225,132,117,242,512,2187,,2004
1497,Ralph Drollinger,6,,67,7,14,.500,0,0,,7,14,.500,.500,1,4,.250,5,14,19,14,1,2,13,16,15,,1980
1498,Dick Duckett,34,,424,54,158,.342,,,,54,158,.342,.342,24,27,.889,,,56,47,,,,60,132,,1957
1499,Kevin Duckworth,684,527,17462,3216,6870,.468,5,24,.208,3211,6846,.469,.468,1648,2239,.736,1369,2576,3945,598,329,316,1237,2195,8085,,1996
1500,Charles Dudley,361,,6337,686,1380,.497,,,,686,1380,.497,.497,536,798,.672,403,680,1089,1230,284,13,227,722,1908,,1978
1501,Chris Dudley,886,331,16321,1391,3380,.412,0,5,.000,1391,3375,.412,.412,691,1508,.458,2234,3223,5457,375,334,1027,740,2328,3473,,2002
1502,Terry Duerod,143,0,1977,429,928,.462,23,70,.329,406,858,.473,.475,80,119,.672,52,108,160,170,63,17,125,143,961,,1982
1503,Bob Duffy,,1946
1504,Bob Duffy,94,,1123,164,414,.396,,,,164,414,.396,.396,72,111,.649,,,104,167,,,,94,400,,1964
1505,Chris Duhon,606,319,15526,1353,3440,.393,649,1788,.363,704,1652,.426,.488,591,754,.784,200,1164,1364,2690,471,36,925,965,3946,,2012
1506,Walter Dukes,553,,14671,1912,5175,.369,,,,1912,5175,.369,.369,1941,2773,.700,,,6223,608,,,,2260,5765,,1962
1507,Rich Dumas,,1968
1508,Richard Dumas,102,47,2226,434,852,.509,3,13,.231,431,839,.514,.511,209,301,.694,160,191,351,111,137,47,150,228,1080,,1995
1509,Tony Dumas,156,13,2222,409,1013,.404,102,312,.327,307,701,.438,.454,220,362,.608,94,104,198,186,65,19,148,256,1140,,1997
1510,Andy Duncan,81,,,132,329,.401,,,,132,329,.401,.401,75,130,.577,,,30,50,,,,192,339,,1950
1511,Mike Dunleavy,438,55,8428,1311,2809,.467,142,419,.339,1169,2390,.489,.492,732,904,.810,147,542,689,1723,329,25,713,1013,3496,,1989
1512,Pat Dunn,28,,206,28,90,.311,,,,28,90,.311,.311,14,17,.824,,,31,28,,,,20,70,,1957
1513,T.R. Dunn,993,457,23080,2030,4443,.457,1,20,.050,2029,4423,.459,.457,972,1341,.725,1729,2642,4371,1631,1316,252,815,2072,5033,,1990
1514,Ronald Dupree,157,8,1758,218,510,.427,5,13,.385,213,497,.429,.432,114,204,.559,116,223,339,100,57,29,90,252,555,,2010
1515,John Duren,201,33,2947,317,729,.435,3,25,.120,314,704,.446,.437,75,100,.750,60,166,226,411,104,11,205,400,712,,1982
1516,Jarrett Durham,,1971
1517,Pat Durham,64,3,930,123,262,.469,5,26,.192,118,236,.500,.479,72,108,.667,42,66,108,57,37,33,52,120,323,,1994
1518,Devin Durrant,63,8,807,122,295,.414,0,3,.000,122,292,.418,.414,73,106,.689,51,81,132,85,22,10,81,116,317,,1985
1519,Ken Durrett,120,,1205,192,442,.434,,,,192,442,.434,.434,100,157,.637,63,117,233,54,22,13,,197,484,,1974
1520,Dennis DuVal,50,,267,39,108,.361,,,,39,108,.361,.361,18,27,.667,9,22,31,34,22,4,,49,96,,1975
1521,Jack Dwan,,1948
1522,Craig Dykema,32,0,103,17,37,.459,2,4,.500,15,33,.455,.486,7,9,.778,3,9,12,15,2,0,7,19,43,,1981
1523,Gene Dyker,11,,91,6,26,.231,,,,6,26,.231,.231,4,8,.500,,,16,5,,,,21,16,,1953
1524,Jerome Dyson,9,1,180,19,48,.396,1,8,.125,18,40,.450,.406,28,36,.778,2,17,19,18,11,2,20,19,67,,2011
1525,Ledell Eackles,441,88,8917,1810,4071,.445,137,408,.336,1673,3663,.457,.461,1026,1338,.767,362,617,979,740,249,31,600,794,4783,,1997
1526,Jim Eakins,115,,1744,195,422,.462,,,,195,422,.462,.462,238,282,.844,141,295,436,148,36,66,33,266,628,,1977
1527,Acie Earl,193,18,2512,361,896,.403,0,9,.000,361,887,.407,.403,258,387,.667,190,327,517,61,63,126,170,351,980,,1996
1528,Ed Earle,2,,12,1,2,.500,,,,1,2,.500,.500,2,4,.500,,,2,0,,,,0,4,,1953
1529,Penny Early,,1968
1530,Mark Eaton,875,815,25169,2072,4526,.458,0,2,.000,2072,4524,.458,.458,1072,1653,.649,1857,5082,6939,840,368,3064,1293,2955,5216,,1992
1531,Jerry Eaves,168,8,2685,416,882,.472,1,14,.071,415,868,.478,.472,299,387,.773,64,144,208,414,85,8,251,218,1132,,1986
1532,Bill Ebben,8,,50,6,28,.214,,,,6,28,.214,.214,3,4,.750,,,8,4,,,,5,15,,1957
1533,Al Eberhard,220,,4138,566,1308,.433,,,,566,1308,.433,.433,358,449,.797,270,490,760,175,158,35,23,544,1490,,1977
1534,Ndudi Ebi,19,0,86,17,35,.486,0,1,.000,17,34,.500,.486,6,13,.462,8,11,19,4,1,5,6,13,40,,2004
1535,Roy Ebron,,1973
1536,Patrick Eddie,4,0,13,2,9,.222,0,0,,2,9,.222,.222,0,0,,0,1,1,0,0,0,0,3,4,,1991
1537,Dike Eddleman,267,,3475,1241,3526,.352,,,,1241,3526,.352,.352,742,1178,.630,,,915,551,,,,957,3224,,1952
1538,Kenton Edelin,10,1,143,4,13,.308,0,0,,4,13,.308,.308,3,8,.375,8,18,26,10,5,4,3,39,11,,1984
1539,Charles Edge,,1974
1540,Bobby Edmonds,,1969
1541,Keith Edmonson,87,2,931,206,460,.448,0,2,.000,206,458,.450,.448,110,153,.719,66,61,127,56,37,13,81,124,522,,1983
1542,Tyus Edney,226,87,4743,583,1438,.405,65,202,.322,518,1236,.419,.428,497,617,.806,122,271,393,910,217,6,395,387,1728,,2000
1543,Bill Edwards,3,0,44,2,18,.111,0,5,.000,2,13,.154,.111,2,5,.400,5,9,14,4,3,1,4,6,6,,1993
1544,Blue Edwards,704,452,18409,3021,6362,.475,304,908,.335,2717,5454,.498,.499,1239,1590,.779,698,1678,2376,1409,728,297,1187,1923,7585,,1998
1545,Corsley Edwards,10,0,110,10,31,.323,0,0,,10,31,.323,.323,7,12,.583,12,13,25,3,3,4,2,19,27,,2004
1546,Doug Edwards,85,0,838,71,188,.378,0,6,.000,71,182,.390,.378,61,86,.709,61,92,153,60,17,27,57,90,203,,1995
1547,Franklin Edwards,296,36,4436,738,1644,.449,1,33,.030,737,1611,.457,.449,325,409,.795,78,222,300,774,249,21,398,348,1802,,1987
1548,James Edwards,1168,467,28356,5802,11724,.495,1,21,.048,5801,11703,.496,.495,3257,4666,.698,1804,4200,6004,1499,420,867,1931,4042,14862,,1995
1549,Jay Edwards,4,0,26,3,7,.429,0,2,.000,3,5,.600,.429,1,3,.333,1,1,2,4,1,0,1,4,7,,1989
1550,John Edwards,65,5,435,42,94,.447,0,0,,42,94,.447,.447,15,25,.600,26,41,67,8,6,19,20,88,99,,2005
1551,Kevin Edwards,604,302,15332,2650,6259,.423,176,525,.335,2474,5734,.431,.437,1120,1395,.803,516,1137,1653,1609,825,197,1138,1028,6596,,2000
1552,Johnny Egan,712,,14448,2089,4867,.429,,,,2089,4867,.429,.429,1343,1668,.805,,,1294,2102,,,,1441,5521,,1971
1553,Lonnie Eggleston,,1948
1554,Bulbs Ehlers,,1948
1555,Craig Ehlo,873,321,21071,2977,6579,.453,621,1684,.369,2356,4895,.481,.500,917,1330,.689,996,2143,3139,2456,989,232,1225,1695,7492,,1996
1556,Rich Eichhorst,1,,10,1,2,.500,,,,1,2,.500,.500,0,0,,,,1,3,,,,1,2,,1961
1557,Howard Eisley,786,167,16013,1881,4617,.407,516,1474,.350,1365,3143,.434,.463,838,1013,.827,208,1116,1324,2748,540,83,1172,1701,5116,,2005
1558,Obinna Ekezie,143,32,1516,165,390,.423,0,1,.000,165,389,.424,.423,180,250,.720,146,237,383,31,38,27,95,254,510,,2004
1559,Khalid El-Amin,50,14,936,115,311,.370,28,84,.333,87,227,.383,.415,56,72,.778,21,60,81,145,48,2,54,99,314,,2000
1560,Don Eliason,,1946
1561,Mario Elie,732,395,18654,2123,4492,.473,574,1572,.365,1549,2920,.530,.537,1445,1692,.854,520,1497,2017,1875,671,129,960,1438,6265,,2000
1562,Ray Ellefson,3,,,0,4,.000,,,,0,4,.000,.000,4,4,1.000,,,8,0,,,,6,4,,1950
1563,Bob Elliott,141,,2324,356,720,.494,2,6,.333,354,714,.496,.496,266,410,.649,187,315,502,204,69,34,233,306,980,,1980
1564,Sean Elliott,742,712,24502,3852,8290,.465,589,1572,.375,3263,6718,.486,.500,2251,2816,.799,819,2385,3204,1897,576,284,1328,1626,10544,,2000
1565,Boo Ellis,118,,1873,227,564,.402,,,,227,564,.402,.402,153,220,.695,,,616,86,,,,201,607,,1959
